"Index_Name","Date","Value_Without_Dividends__USD_","Value_With_Dividends__USD_"
"Russell 3000®","06/27/2013",1762.601781,4529.933506
"Russell 3000®","06/26/2013",1749.117058,4494.734419
"Russell 3000®","06/25/2013",1733.421019,4453.233259
"Russell 3000®","06/24/2013",1716.46873,4409.272996
"Russell 3000®","06/21/2013",1737.527801,4463.364596
"Russell 3000®","06/20/2013",1733.844223,4453.863876
"Russell 3000®","06/19/2013",1778.866314,4568.916175
"Russell 3000®","06/18/2013",1803.712821,4632.673271
"Russell 3000®","06/17/2013",1789.30603,4595.535191
"Russell 3000®","06/14/2013",1776.487615,4562.560953
"Russell 3000®","06/13/2013",1786.548142,4588.35019
"Russell 3000®","06/12/2013",1759.743924,4518.921544
"Russell 3000®","06/11/2013",1774.921348,4556.706578
"Russell 3000®","06/10/2013",1793.544636,4604.441482
"Russell 3000®","06/07/2013",1793.45042,4603.94472
"Russell 3000®","06/06/2013",1771.599446,4547.78207
"Russell 3000®","06/05/2013",1755.664136,4506.36556
"Russell 3000®","06/04/2013",1780.331565,4568.6741
"Russell 3000®","06/03/2013",1790.68716,4595.076476
"Russell 3000®","05/31/2013",1781.898385,4572.104183
"Russell 3000®","05/30/2013",1806.225652,4634.450395
"Russell 3000®","05/29/2013",1798.511633,4613.945547
"Russell 3000®","05/28/2013",1812.131453,4648.167253
"Russell 3000®","05/27/2013",1799.81221,4616.47516
"Russell 3000®","05/24/2013",1799.81221,4616.47516
"Russell 3000®","05/23/2013",1801.258179,4620.107572
"Russell 3000®","05/22/2013",1805.64066,4630.800178
"Russell 3000®","05/21/2013",1823.272074,4675.513529
"Russell 3000®","05/20/2013",1820.202015,4667.499214
"Russell 3000®","05/17/2013",1821.020258,4669.458515
"Russell 3000®","05/16/2013",1802.698745,4622.371256
"Russell 3000®","05/15/2013",1811.782067,4645.422293
"Russell 3000®","05/14/2013",1803.135497,4622.013619
"Russell 3000®","05/13/2013",1784.645523,4573.768902
"Russell 3000®","05/10/2013",1785.137695,4574.61963
"Russell 3000®","05/09/2013",1776.412982,4552.189438
"Russell 3000®","05/08/2013",1783.05672,4567.427615
"Russell 3000®","05/07/2013",1775.562981,4546.524302
"Russell 3000®","05/06/2013",1765.58109,4520.770926
"Russell 3000®","05/03/2013",1761.181055,4509.471652
"Russell 3000®","05/02/2013",1742.691324,4461.677496
"Russell 3000®","05/01/2013",1725.798579,4418.108382
"Russell 3000®","04/30/2013",1744.864351,4466.731213
"Russell 3000®","04/29/2013",1739.31054,4452.463527
"Russell 3000®","04/26/2013",1726.901736,4420.594682
"Russell 3000®","04/25/2013",1730.777064,4430.272729
"Russell 3000®","04/24/2013",1723.10667,4410.522719
"Russell 3000®","04/23/2013",1722.102887,4407.450792
"Russell 3000®","04/22/2013",1703.640374,4360.193644
"Russell 3000®","04/19/2013",1696.305632,4341.344989
"Russell 3000®","04/18/2013",1680.328593,4300.289978
"Russell 3000®","04/17/2013",1691.574413,4328.95223
"Russell 3000®","04/16/2013",1716.622374,4393.025125
"Russell 3000®","04/15/2013",1691.712789,4329.278044
"Russell 3000®","04/12/2013",1734.924432,4439.837222
"Russell 3000®","04/11/2013",1739.981738,4452.68137
"Russell 3000®","04/10/2013",1733.800146,4436.493024
"Russell 3000®","04/09/2013",1712.186365,4380.917273
"Russell 3000®","04/08/2013",1707.364283,4368.561008
"Russell 3000®","04/05/2013",1695.947745,4338.179245
"Russell 3000®","04/04/2013",1702.616053,4355.188477
"Russell 3000®","04/03/2013",1695.149975,4335.847001
"Russell 3000®","04/02/2013",1714.839091,4385.503398
"Russell 3000®","04/01/2013",1708.994608,4370.516786
"Russell 3000®","03/29/2013",1718.578445,4394.793895
"Russell 3000®","03/28/2013",1718.578445,4394.793895
"Russell 3000®","03/27/2013",1711.541064,4376.748954
"Russell 3000®","03/26/2013",1711.921081,4377.249193
"Russell 3000®","03/25/2013",1699.514985,4344.078504
"Russell 3000®","03/22/2013",1704.746219,4357.444004
"Russell 3000®","03/21/2013",1693.904263,4329.727248
"Russell 3000®","03/20/2013",1708.02149,4365.703963
"Russell 3000®","03/19/2013",1695.63912,4334.000479
"Russell 3000®","03/18/2013",1700.216928,4345.5804
"Russell 3000®","03/15/2013",1709.354454,4368.747476
"Russell 3000®","03/14/2013",1712.205989,4376.023901
"Russell 3000®","03/13/2013",1702.016934,4349.882092
"Russell 3000®","03/12/2013",1699.071921,4340.884704
"Russell 3000®","03/11/2013",1703.068377,4350.823067
"Russell 3000®","03/08/2013",1698.249233,4338.179428
"Russell 3000®","03/07/2013",1689.643159,4315.940204
"Russell 3000®","03/06/2013",1685.902514,4306.008522
"Russell 3000®","03/05/2013",1683.64601,4299.199438
"Russell 3000®","03/04/2013",1667.049128,4256.675897
"Russell 3000®","03/01/2013",1659.67255,4237.778729
"Russell 3000®","02/28/2013",1656.306726,4229.070791
"Russell 3000®","02/27/2013",1657.202762,4231.155418
"Russell 3000®","02/26/2013",1636.350059,4176.974306
"Russell 3000®","02/25/2013",1626.635838,4151.608063
"Russell 3000®","02/22/2013",1657.090866,4229.300577
"Russell 3000®","02/21/2013",1642.026174,4190.354329
"Russell 3000®","02/20/2013",1653.628551,4219.134489
"Russell 3000®","02/19/2013",1676.041149,4276.117847
"Russell 3000®","02/18/2013",1663.930682,4244.642856
"Russell 3000®","02/15/2013",1663.930682,4244.642856
"Russell 3000®","02/14/2013",1665.484304,4248.270357
"Russell 3000®","02/13/2013",1663.963096,4243.930263
"Russell 3000®","02/12/2013",1662.482487,4238.399951
"Russell 3000®","02/11/2013",1659.195791,4229.807508
"Russell 3000®","02/08/2013",1660.492348,4232.908391
"Russell 3000®","02/07/2013",1650.837282,4208.285504
"Russell 3000®","02/06/2013",1654.125546,4215.238154
"Russell 3000®","02/05/2013",1652.16206,4209.764589
"Russell 3000®","02/04/2013",1635.49159,4166.866494
"Russell 3000®","02/01/2013",1654.444977,4215.082974
"Russell 3000®","01/31/2013",1638.25688,4173.758612
"Russell 3000®","01/30/2013",1640.422177,4179.054155
"Russell 3000®","01/29/2013",1647.78506,4196.91415
"Russell 3000®","01/28/2013",1641.132712,4179.748736
"Russell 3000®","01/25/2013",1643.899945,4186.67672
"Russell 3000®","01/24/2013",1634.253719,4162.108999
"Russell 3000®","01/23/2013",1632.919995,4158.588886
"Russell 3000®","01/22/2013",1631.339445,4154.46195
"Russell 3000®","01/21/2013",1623.417043,4134.139796
"Russell 3000®","01/18/2013",1623.417043,4134.139796
"Russell 3000®","01/17/2013",1618.207383,4120.804045
"Russell 3000®","01/16/2013",1608.410439,4095.799051
"Russell 3000®","01/15/2013",1609.104315,4097.148978
"Russell 3000®","01/14/2013",1606.087329,4089.45231
"Russell 3000®","01/11/2013",1607.124655,4092.087691
"Russell 3000®","01/10/2013",1607.016016,4091.410507
"Russell 3000®","01/09/2013",1596.445101,4064.490209
"Russell 3000®","01/08/2013",1591.187706,4051.043509
"Russell 3000®","01/07/2013",1595.818598,4061.656537
"Russell 3000®","01/04/2013",1600.761543,4074.22829
"Russell 3000®","01/03/2013",1592.121729,4052.235526
"Russell 3000®","01/02/2013",1594.441776,4058.133026
"Russell 3000®","01/01/2013",1554.819092,3956.654355
"Russell 3000®","12/31/2012",1554.819092,3956.654355
"Russell 3000®","12/28/2012",1528.597832,3889.904663
"Russell 3000®","12/27/2012",1544.408381,3929.749439
"Russell 3000®","12/26/2012",1546.124108,3933.258313
"Russell 3000®","12/25/2012",1554.37038,3954.02929
"Russell 3000®","12/24/2012",1554.37038,3954.02929
"Russell 3000®","12/21/2012",1558.189066,3963.208484
"Russell 3000®","12/20/2012",1572.340659,3998.954168
"Russell 3000®","12/19/2012",1563.949037,3976.883917
"Russell 3000®","12/18/2012",1573.720579,4001.525936
"Russell 3000®","12/17/2012",1555.238857,3954.396024
"Russell 3000®","12/14/2012",1537.326458,3908.77379
"Russell 3000®","12/13/2012",1543.044282,3923.165041
"Russell 3000®","12/12/2012",1552.770383,3946.869801
"Russell 3000®","12/11/2012",1553.108485,3946.8533
"Russell 3000®","12/10/2012",1542.911506,3920.909458
"Russell 3000®","12/07/2012",1541.296848,3916.611096
"Russell 3000®","12/06/2012",1537.177479,3905.890948
"Russell 3000®","12/05/2012",1532.185027,3892.371143
"Russell 3000®","12/04/2012",1530.13971,3886.105805
"Russell 3000®","12/03/2012",1532.332707,3891.583158
"Russell 3000®","11/30/2012",1539.117334,3908.752144
"Russell 3000®","11/29/2012",1538.685573,3907.612639
"Russell 3000®","11/28/2012",1530.845988,3887.114954
"Russell 3000®","11/27/2012",1519.271592,3856.657723
"Russell 3000®","11/26/2012",1526.291138,3874.143777
"Russell 3000®","11/23/2012",1528.73184,3880.226234
"Russell 3000®","11/22/2012",1509.578309,3831.174137
"Russell 3000®","11/21/2012",1509.578309,3831.174137
"Russell 3000®","11/20/2012",1505.403086,3820.487588
"Russell 3000®","11/19/2012",1503.913486,3816.415944
"Russell 3000®","11/16/2012",1474.791165,3742.236156
"Russell 3000®","11/15/2012",1466.483713,3720.837103
"Russell 3000®","11/14/2012",1469.515246,3728.245309
"Russell 3000®","11/13/2012",1491.442456,3782.645768
"Russell 3000®","11/12/2012",1497.543454,3797.047981
"Russell 3000®","11/09/2012",1497.618471,3797.23819
"Russell 3000®","11/08/2012",1495.196014,3790.942424
"Russell 3000®","11/07/2012",1513.811907,3838.088261
"Russell 3000®","11/06/2012",1550.06939,3927.067049
"Russell 3000®","11/05/2012",1538.005607,3896.301953
"Russell 3000®","11/02/2012",1534.022115,3885.774431
"Russell 3000®","11/01/2012",1549.649801,3925.303909
"Russell 3000®","10/31/2012",1531.368236,3878.715998
"Russell 3000®","10/30/2012",1529.368626,3873.156158
"Russell 3000®","10/29/2012",1529.368626,3873.156158
"Russell 3000®","10/26/2012",1529.368626,3873.156158
"Russell 3000®","10/25/2012",1531.238608,3877.876734
"Russell 3000®","10/24/2012",1526.869599,3866.7428
"Russell 3000®","10/23/2012",1531.504964,3878.447937
"Russell 3000®","10/22/2012",1551.751051,3929.715516
"Russell 3000®","10/19/2012",1551.647168,3929.382218
"Russell 3000®","10/18/2012",1577.530011,3994.849513
"Russell 3000®","10/17/2012",1581.392123,4004.409128
"Russell 3000®","10/16/2012",1574.152859,3985.684732
"Russell 3000®","10/15/2012",1558.31146,3945.572298
"Russell 3000®","10/12/2012",1546.213089,3914.920989
"Russell 3000®","10/11/2012",1551.839156,3929.095539
"Russell 3000®","10/10/2012",1550.369906,3924.751639
"Russell 3000®","10/09/2012",1559.352451,3947.216422
"Russell 3000®","10/08/2012",1575.375714,3987.683119
"Russell 3000®","10/05/2012",1581.149639,4002.298415
"Russell 3000®","10/04/2012",1581.694648,4002.518522
"Russell 3000®","10/03/2012",1570.410928,3973.913768
"Russell 3000®","10/02/2012",1565.514958,3960.758211
"Russell 3000®","10/01/2012",1563.661009,3955.858263
"Russell 3000®","09/28/2012",1560.151272,3946.792485
"Russell 3000®","09/27/2012",1566.96507,3964.010965
"Russell 3000®","09/26/2012",1551.643303,3924.830616
"Russell 3000®","09/25/2012",1560.603871,3946.570247
"Russell 3000®","09/24/2012",1578.446901,3991.312787
"Russell 3000®","09/21/2012",1582.632359,4001.86934
"Russell 3000®","09/20/2012",1582.00777,4000.268888
"Russell 3000®","09/19/2012",1584.459618,4005.918652
"Russell 3000®","09/18/2012",1582.377844,4000.461672
"Russell 3000®","09/17/2012",1585.102201,4007.230794
"Russell 3000®","09/14/2012",1591.740243,4023.840256
"Russell 3000®","09/13/2012",1583.402447,4002.735107
"Russell 3000®","09/12/2012",1559.38442,3941.540446
"Russell 3000®","09/11/2012",1555.639797,3931.009894
"Russell 3000®","09/10/2012",1551.015393,3919.249721
"Russell 3000®","09/07/2012",1560.094471,3941.990975
"Russell 3000®","09/06/2012",1553.230915,3924.472853
"Russell 3000®","09/05/2012",1522.214184,3845.659672
"Russell 3000®","09/04/2012",1523.692378,3848.528794
"Russell 3000®","09/03/2012",1522.646167,3845.801723
"Russell 3000®","08/31/2012",1522.646167,3845.801723
"Russell 3000®","08/30/2012",1514.970474,3826.339426
"Russell 3000®","08/29/2012",1527.075398,3856.375007
"Russell 3000®","08/28/2012",1525.317295,3851.082963
"Russell 3000®","08/27/2012",1525.221776,3850.645056
"Russell 3000®","08/24/2012",1525.951767,3852.445361
"Russell 3000®","08/23/2012",1516.959553,3829.267344
"Russell 3000®","08/22/2012",1528.868235,3859.257262
"Russell 3000®","08/21/2012",1529.027483,3859.454939
"Russell 3000®","08/20/2012",1533.492619,3870.618573
"Russell 3000®","08/17/2012",1534.379802,3872.763026
"Russell 3000®","08/16/2012",1530.56565,3863.097062
"Russell 3000®","08/15/2012",1519.130344,3833.988964
"Russell 3000®","08/14/2012",1515.711653,3824.155197
"Russell 3000®","08/13/2012",1516.399586,3825.316652
"Russell 3000®","08/10/2012",1518.61017,3830.188823
"Russell 3000®","08/09/2012",1515.84233,3823.106468
"Russell 3000®","08/08/2012",1514.498807,3818.309985
"Russell 3000®","08/07/2012",1513.793591,3815.555554
"Russell 3000®","08/06/2012",1505.060188,3793.469596
"Russell 3000®","08/03/2012",1500.575305,3782.076118
"Russell 3000®","08/02/2012",1471.88324,3709.351837
"Russell 3000®","08/01/2012",1482.050204,3734.686195
"Russell 3000®","07/31/2012",1489.191406,3752.154981
"Russell 3000®","07/30/2012",1495.977887,3769.227199
"Russell 3000®","07/27/2012",1497.746142,3773.566946
"Russell 3000®","07/26/2012",1468.986636,3700.868418
"Russell 3000®","07/25/2012",1446.459329,3644.029521
"Russell 3000®","07/24/2012",1446.139423,3643.117127
"Russell 3000®","07/23/2012",1460.392476,3678.994895
"Russell 3000®","07/20/2012",1474.902541,3715.478865
"Russell 3000®","07/19/2012",1490.423798,3754.501626
"Russell 3000®","07/18/2012",1487.094412,3745.790411
"Russell 3000®","07/17/2012",1477.437504,3720.994024
"Russell 3000®","07/16/2012",1467.209399,3695.233341
"Russell 3000®","07/13/2012",1471.329685,3705.606625
"Russell 3000®","07/12/2012",1448.022073,3646.836643
"Russell 3000®","07/11/2012",1454.712865,3663.617117
"Russell 3000®","07/10/2012",1455.795485,3665.91445
"Russell 3000®","07/09/2012",1468.630467,3698.213656
"Russell 3000®","07/06/2012",1471.653346,3705.776948
"Russell 3000®","07/05/2012",1486.44308,3741.889581
"Russell 3000®","07/04/2012",1492.333652,3756.675929
"Russell 3000®","07/03/2012",1492.333652,3756.675929
"Russell 3000®","07/02/2012",1481.5188,3728.716317
"Russell 3000®","06/29/2012",1476.294288,3715.354616
"Russell 3000®","06/28/2012",1439.598521,3622.874043
"Russell 3000®","06/27/2012",1442.181076,3629.176828
"Russell 3000®","06/26/2012",1429.05488,3595.052402
"Russell 3000®","06/25/2012",1421.93203,3577.120189
"Russell 3000®","06/22/2012",1445.480857,3635.987021
"Russell 3000®","06/21/2012",1434.717895,3608.881983
"Russell 3000®","06/20/2012",1468.302562,3692.859678
"Russell 3000®","06/19/2012",1470.703506,3698.728607
"Russell 3000®","06/18/2012",1455.266826,3659.738716
"Russell 3000®","06/15/2012",1452.172609,3651.865983
"Russell 3000®","06/14/2012",1437.30314,3614.436964
"Russell 3000®","06/13/2012",1422.281452,3576.563073
"Russell 3000®","06/12/2012",1433.796294,3604.190763
"Russell 3000®","06/11/2012",1417.18758,3562.352721
"Russell 3000®","06/08/2012",1437.600343,3613.503055
"Russell 3000®","06/07/2012",1425.808486,3583.791295
"Russell 3000®","06/06/2012",1427.500721,3587.86961
"Russell 3000®","06/05/2012",1395.126016,3505.679461
"Russell 3000®","06/04/2012",1385.323889,3480.952279
"Russell 3000®","06/01/2012",1386.258579,3483.203079
"Russell 3000®","05/31/2012",1422.986726,3575.325964
"Russell 3000®","05/30/2012",1426.233779,3583.14331
"Russell 3000®","05/29/2012",1448.491189,3638.038795
"Russell 3000®","05/28/2012",1431.99206,3596.069089
"Russell 3000®","05/25/2012",1431.99206,3596.069089
"Russell 3000®","05/24/2012",1434.626732,3602.661406
"Russell 3000®","05/23/2012",1432.584597,3597.05831
"Russell 3000®","05/22/2012",1429.12521,3588.220621
"Russell 3000®","05/21/2012",1428.940869,3587.649942
"Russell 3000®","05/18/2012",1404.393425,3525.945694
"Russell 3000®","05/17/2012",1415.85921,3554.699026
"Russell 3000®","05/16/2012",1440.333414,3615.735417
"Russell 3000®","05/15/2012",1447.318388,3632.207351
"Russell 3000®","05/14/2012",1455.225281,3651.492815
"Russell 3000®","05/11/2012",1472.223437,3693.797546
"Russell 3000®","05/10/2012",1476.449272,3703.974693
"Russell 3000®","05/09/2012",1472.718524,3693.673172
"Russell 3000®","05/08/2012",1482.085089,3716.234213
"Russell 3000®","05/07/2012",1488.034914,3730.684969
"Russell 3000®","05/04/2012",1487.1151,3728.316066
"Russell 3000®","05/03/2012",1511.634394,3789.69815
"Russell 3000®","05/02/2012",1525.476923,3823.80543
"Russell 3000®","05/01/2012",1528.051054,3829.890352
"Russell 3000®","04/30/2012",1520.484403,3810.91264
"Russell 3000®","04/27/2012",1527.66352,3828.843575
"Russell 3000®","04/26/2012",1522.797588,3816.57578
"Russell 3000®","04/25/2012",1512.2988,3790.016002
"Russell 3000®","04/24/2012",1490.907395,3735.947806
"Russell 3000®","04/23/2012",1485.508639,3722.395232
"Russell 3000®","04/20/2012",1499.26797,3756.803782
"Russell 3000®","04/19/2012",1497.042833,3751.150381
"Russell 3000®","04/18/2012",1505.189207,3771.397526
"Russell 3000®","04/17/2012",1511.6677,3787.591723
"Russell 3000®","04/16/2012",1488.721227,3730.083754
"Russell 3000®","04/13/2012",1489.344812,3731.643554
"Russell 3000®","04/12/2012",1508.186737,3778.796334
"Russell 3000®","04/11/2012",1486.838677,3725.221402
"Russell 3000®","04/10/2012",1474.272412,3693.230957
"Russell 3000®","04/09/2012",1501.805044,3762.183838
"Russell 3000®","04/06/2012",1520.001077,3807.679365
"Russell 3000®","04/05/2012",1520.001077,3807.679365
"Russell 3000®","04/04/2012",1521.377125,3809.992882
"Russell 3000®","04/03/2012",1538.460308,3852.676334
"Russell 3000®","04/02/2012",1544.156015,3866.128738
"Russell 3000®","03/30/2012",1532.244333,3836.07228
"Russell 3000®","03/29/2012",1527.600434,3824.426421
"Russell 3000®","03/28/2012",1529.909837,3830.065157
"Russell 3000®","03/27/2012",1537.937704,3849.056377
"Russell 3000®","03/26/2012",1543.084053,3861.580755
"Russell 3000®","03/23/2012",1521.331348,3807.1389
"Russell 3000®","03/22/2012",1515.284942,3792.007739
"Russell 3000®","03/21/2012",1527.159486,3821.627172
"Russell 3000®","03/20/2012",1529.271946,3826.78321
"Russell 3000®","03/19/2012",1535.436741,3842.1466
"Russell 3000®","03/16/2012",1528.986519,3825.961372
"Russell 3000®","03/15/2012",1527.87349,3823.114628
"Russell 3000®","03/14/2012",1518.019991,3798.378265
"Russell 3000®","03/13/2012",1521.601145,3807.166969
"Russell 3000®","03/12/2012",1494.047687,3737.016449
"Russell 3000®","03/09/2012",1494.969293,3739.110534
"Russell 3000®","03/08/2012",1487.839633,3721.273322
"Russell 3000®","03/07/2012",1472.683752,3683.008018
"Russell 3000®","03/06/2012",1461.497554,3654.12452
"Russell 3000®","03/05/2012",1485.664443,3714.416453
"Russell 3000®","03/02/2012",1491.287141,3728.228775
"Russell 3000®","03/01/2012",1498.137234,3745.215009
"Russell 3000®","02/29/2012",1488.65688,3721.282705
"Russell 3000®","02/28/2012",1497.134829,3741.935767
"Russell 3000®","02/27/2012",1493.693763,3732.76256
"Russell 3000®","02/24/2012",1492.100058,3728.456977
"Russell 3000®","02/23/2012",1490.208297,3723.317533
"Russell 3000®","02/22/2012",1481.931445,3702.038774
"Russell 3000®","02/21/2012",1487.51081,3715.825099
"Russell 3000®","02/20/2012",1488.099201,3717.211267
"Russell 3000®","02/17/2012",1488.099201,3717.211267
"Russell 3000®","02/16/2012",1485.852722,3711.443067
"Russell 3000®","02/15/2012",1467.948246,3666.295407
"Russell 3000®","02/14/2012",1475.568098,3684.215541
"Russell 3000®","02/13/2012",1477.51569,3688.576781
"Russell 3000®","02/10/2012",1466.391066,3660.06463
"Russell 3000®","02/09/2012",1477.910623,3688.744344
"Russell 3000®","02/08/2012",1476.002526,3683.944899
"Russell 3000®","02/07/2012",1473.05147,3675.462754
"Russell 3000®","02/06/2012",1470.651448,3669.402296
"Russell 3000®","02/03/2012",1471.547249,3671.575016
"Russell 3000®","02/02/2012",1449.079841,3615.113232
"Russell 3000®","02/01/2012",1446.882735,3609.376659
"Russell 3000®","01/31/2012",1431.453276,3570.250364
"Russell 3000®","01/30/2012",1432.094126,3571.829811
"Russell 3000®","01/27/2012",1436.676907,3583.148768
"Russell 3000®","01/26/2012",1436.847343,3583.353619
"Russell 3000®","01/25/2012",1444.827141,3603.108799
"Russell 3000®","01/24/2012",1431.42832,3569.617388
"Russell 3000®","01/23/2012",1431.252252,3569.093872
"Russell 3000®","01/20/2012",1430.954892,3568.303159
"Russell 3000®","01/19/2012",1430.092367,3566.079134
"Russell 3000®","01/18/2012",1422.731602,3547.641174
"Russell 3000®","01/17/2012",1405.742984,3504.793753
"Russell 3000®","01/16/2012",1401.108493,3493.238358
"Russell 3000®","01/13/2012",1401.108493,3493.238358
"Russell 3000®","01/12/2012",1408.623592,3511.968977
"Russell 3000®","01/11/2012",1404.821092,3502.389335
"Russell 3000®","01/10/2012",1403.383061,3498.454086
"Russell 3000®","01/09/2012",1389.878496,3464.750152
"Russell 3000®","01/06/2012",1386.054182,3455.146942
"Russell 3000®","01/05/2012",1389.147104,3461.768378
"Russell 3000®","01/04/2012",1383.854883,3448.564544
"Russell 3000®","01/03/2012",1384.648642,3449.917643
"Russell 3000®","01/02/2012",1364.151187,3398.740581
"Russell 3000®","12/30/2011",1364.151187,3398.740581
"Russell 3000®","12/29/2011",1369.884024,3412.877338
"Russell 3000®","12/28/2011",1354.89895,3375.410019
"Russell 3000®","12/27/2011",1373.781599,3421.561686
"Russell 3000®","12/26/2011",1373.026793,3419.468965
"Russell 3000®","12/23/2011",1373.026793,3419.468965
"Russell 3000®","12/22/2011",1361.682983,3391.185689
"Russell 3000®","12/21/2011",1350.282375,3362.070741
"Russell 3000®","12/20/2011",1347.497455,3355.039849
"Russell 3000®","12/19/2011",1306.957457,3253.587347
"Russell 3000®","12/16/2011",1324.021588,3296.020987
"Russell 3000®","12/15/2011",1318.180999,3281.401711
"Russell 3000®","12/14/2011",1312.652833,3267.41222
"Russell 3000®","12/13/2011",1328.685333,3306.965743
"Russell 3000®","12/12/2011",1342.825924,3341.455809
"Russell 3000®","12/09/2011",1363.544607,3392.858366
"Russell 3000®","12/08/2011",1338.982222,3331.719574
"Russell 3000®","12/07/2011",1369.745182,3408.19374
"Russell 3000®","12/06/2011",1367.843174,3402.626954
"Russell 3000®","12/05/2011",1367.23114,3401.036165
"Russell 3000®","12/02/2011",1352.573722,3364.428722
"Russell 3000®","12/01/2011",1351.915613,3362.663535
"Russell 3000®","11/30/2011",1355.326154,3371.032418
"Russell 3000®","11/29/2011",1297.276915,3226.231949
"Russell 3000®","11/28/2011",1295.201886,3220.084893
"Russell 3000®","11/25/2011",1256.265441,3122.899299
"Russell 3000®","11/24/2011",1260.52649,3133.075739
"Russell 3000®","11/23/2011",1260.52649,3133.075739
"Russell 3000®","11/22/2011",1290.390142,3207.186063
"Russell 3000®","11/21/2011",1296.258503,3221.495791
"Russell 3000®","11/18/2011",1320.984796,3282.78826
"Russell 3000®","11/17/2011",1321.595418,3284.125801
"Russell 3000®","11/16/2011",1344.302099,3340.464169
"Russell 3000®","11/15/2011",1366.831026,3395.566035
"Russell 3000®","11/14/2011",1359.01698,3375.602944
"Russell 3000®","11/11/2011",1372.545443,3408.79145
"Russell 3000®","11/10/2011",1345.352705,3341.256802
"Russell 3000®","11/09/2011",1334.493398,3313.847519
"Russell 3000®","11/08/2011",1387.203928,3444.417093
"Russell 3000®","11/07/2011",1371.345732,3403.320305
"Russell 3000®","11/04/2011",1364.699083,3386.64757
"Russell 3000®","11/03/2011",1372.161907,3405.106229
"Russell 3000®","11/02/2011",1345.771534,3339.027253
"Russell 3000®","11/01/2011",1323.057324,3282.425678
"Russell 3000®","10/31/2011",1362.460588,3380.168184
"Russell 3000®","10/28/2011",1396.959563,3465.73889
"Russell 3000®","10/27/2011",1397.17413,3466.175409
"Russell 3000®","10/26/2011",1348.598722,3345.455608
"Russell 3000®","10/25/2011",1333.438266,3307.795079
"Russell 3000®","10/24/2011",1362.288283,3379.352053
"Russell 3000®","10/21/2011",1340.703993,3325.76713
"Russell 3000®","10/20/2011",1315.208201,3262.447854
"Russell 3000®","10/19/2011",1309.552702,3248.337937
"Russell 3000®","10/18/2011",1327.661598,3292.80381
"Russell 3000®","10/17/2011",1299.787027,3223.669969
"Russell 3000®","10/14/2011",1327.702602,3292.797368
"Russell 3000®","10/13/2011",1304.625911,3235.559639
"Russell 3000®","10/12/2011",1307.758507,3243.07022
"Russell 3000®","10/11/2011",1294.04341,3208.586082
"Russell 3000®","10/10/2011",1292.798806,3205.440625
"Russell 3000®","10/07/2011",1249.091121,3097.069249
"Russell 3000®","10/06/2011",1262.148706,3129.377428
"Russell 3000®","10/05/2011",1237.792687,3068.722068
"Russell 3000®","10/04/2011",1215.726776,3012.738711
"Russell 3000®","10/03/2011",1183.884047,2933.491633
"Russell 3000®","09/30/2011",1223.414493,3031.289235
"Russell 3000®","09/29/2011",1255.369667,3110.449415
"Russell 3000®","09/28/2011",1245.132406,3084.872962
"Russell 3000®","09/27/2011",1275.036054,3157.966179
"Russell 3000®","09/26/2011",1259.729116,3120.025172
"Russell 3000®","09/23/2011",1232.061308,3051.497976
"Russell 3000®","09/22/2011",1223.332756,3029.547542
"Russell 3000®","09/21/2011",1264.773281,3132.130137
"Russell 3000®","09/20/2011",1304.169963,3229.51201
"Russell 3000®","09/19/2011",1309.513777,3242.647866
"Russell 3000®","09/16/2011",1323.361011,3276.904529
"Russell 3000®","09/15/2011",1317.12804,3261.399793
"Russell 3000®","09/14/2011",1295.869223,3208.250309
"Russell 3000®","09/13/2011",1277.683376,3163.15828
"Russell 3000®","09/12/2011",1264.305511,3129.005311
"Russell 3000®","09/09/2011",1255.766158,3107.685743
"Russell 3000®","09/08/2011",1290.6666,3194.010787
"Russell 3000®","09/07/2011",1305.826829,3231.430825
"Russell 3000®","09/06/2011",1267.010869,3134.729852
"Russell 3000®","09/05/2011",1275.965937,3156.808421
"Russell 3000®","09/02/2011",1275.965937,3156.808421
"Russell 3000®","09/01/2011",1310.750353,3242.736199
"Russell 3000®","08/31/2011",1328.46012,3286.290899
"Russell 3000®","08/30/2011",1322.841102,3272.038725
"Russell 3000®","08/29/2011",1319.067994,3261.998437
"Russell 3000®","08/26/2011",1279.424702,3163.602505
"Russell 3000®","08/25/2011",1257.753038,3109.636727
"Russell 3000®","08/24/2011",1279.646953,3163.691008
"Russell 3000®","08/23/2011",1262.937397,3122.019014
"Russell 3000®","08/22/2011",1219.232322,3013.937758
"Russell 3000®","08/19/2011",1219.237774,3013.943228
"Russell 3000®","08/18/2011",1238.550632,3061.663848
"Russell 3000®","08/17/2011",1299.613702,3212.451639
"Russell 3000®","08/16/2011",1299.626133,3211.662299
"Russell 3000®","08/15/2011",1314.198494,3247.149275
"Russell 3000®","08/12/2011",1284.618547,3173.790795
"Russell 3000®","08/11/2011",1278.032744,3157.443232
"Russell 3000®","08/10/2011",1220.029486,3013.636331
"Russell 3000®","08/09/2011",1275.181239,3148.752852
"Russell 3000®","08/08/2011",1213.218108,2995.680953
"Russell 3000®","08/05/2011",1305.03262,3221.958657
"Russell 3000®","08/04/2011",1310.096848,3234.40919
"Russell 3000®","08/03/2011",1380.057842,3406.981912
"Russell 3000®","08/02/2011",1372.705925,3387.829432
